"id","system","sector","region"
"32ccb48b-4a92-4507-a7ad-03c2d5129c8d","Argazda","Kanz","Outer Rim"
"8fd31f18-5d86-41e6-b24b-a44f2da4f195","Argo","Tragan Cluster","Outer Rim"
"3bd9f0f6-beb4-4be9-a11c-168657d7c2e6","Argoba","Trilon","Outer Rim"
"414ab05a-2fc9-4e43-9f67-1d2369927a43","Argoon","Tion Hegemony","Outer Rim"
"6ceac3e4-1b5d-4ea5-8c86-1effe26674f1","Argovia","Endocray","Mid Rim"
"4ebb95bb-184e-4b1b-8a0f-beab0bff72d2","Argul","D'Aelgoth","Mid Rim"
"e45dfb49-90cb-4f06-a761-2217d60d9e31","Argus","Lambda","Mid Rim"
"3b7ced58-b2ac-4bbf-8795-11c63bc2c8ff","Aria Prime","","Inner Rim"
"3ee1cb1e-8892-43a9-94ab-2b10759f0eb7","Ariarch-17","Ariarch","Mid Rim"
"2a6f13b5-228d-46e4-a7ca-5b72f62cd487","Aridinia","","Inner Rim"
"68b3f632-bd66-4212-8ebd-22d839efeb79","Aridka","Hertae","Mid Rim"
"f054d699-3c1e-4b39-aa3a-65b64605c89d","Aridus","Narvath","Expansion Region"
"9f6e30d3-2a4e-466d-b7dd-2d73b0449e79","Arieli","Authala","Expansion Region"
"3d524047-df02-4a8f-824c-69b459b3154b","Aris","Albarrio","Outer Rim"
"198e6a49-0f55-48e6-afc3-e2c7cb2f804b","Aris Minor","Parmel","Outer Rim"
"afe63f84-6e53-48f7-a127-79f0096afae9","Arkam","","Inner Rim"
"2aa362f8-9348-4096-8dd3-6b9e20bc472e","Arkania","","Colonies"
"8fe1f4c7-ce9d-4a7a-9313-6711ce0e7527","Arkanis","Arkanis","Outer Rim"
"ac4415b3-f124-4179-8b2b-e98e00776930","Arkax Station","","Inner Rim"
"827ec411-b9ea-4b90-9298-d74e25aed5b4","Arkinnea","Axion","Expansion Region"
"458d1794-9376-44c3-aa9f-2dbf19742967","Arkonne","Tarabba","Outer Rim"
"16db4407-d32c-4a95-b3d6-758e72adcf3c","Arkuda","Gordian Reach","Outer Rim"
"f5fb3e21-1b47-4f3c-8f8f-48945be93bcd","Arleen","Centrality","Outer Rim"
"264d0ad3-2beb-4672-9f9b-c79dc882eca4","Armath","Mikaster","Expansion Region"
"44a4607a-75e3-4819-b044-6adb26f20379","Arnot Station","Far Xandil","Mid Rim"
"07cf1725-ded6-4da0-b870-988346c0b882","Arorua","Sertar","Outer Rim"
"11b848df-94f3-476d-ad9a-1d23107cbf31","Arporatal-Lanin","Juvex","Mid Rim"
"4ef9494e-a64a-4664-b0c3-da31f05cbaba","Arquata Station","Bes Ber Bikade","Expansion Region"
"5af12f9b-322a-4ea0-8b9c-10e235c3bfc7","Arrakan","Kalamith","Outer Rim"
"28dff960-7299-4be4-9e7f-05763c8898cf","Arramanx","Cronese Mandate","Outer Rim"
"5277345f-bf36-4ba6-a7d1-5304ff724654","Arreyel","","Inner Rim"
"9f4a118a-387d-428b-b84b-66da68dfd55f","Arrgaw","Kira","Expansion Region"
"43d96819-4c73-4db5-baec-eb23a33303a2","Arrochar","","Hutt Space"
"cc7295a3-7ee7-4efb-995e-b9c2f20b61ae","Arron Prime","Cassander","Outer Rim"
"f444c72e-79fa-4659-99e2-c21920f01702","Arsteni","","Colonies"
"ca77ebcb-09f2-4f4a-b1f6-74a416be3272","Artemesium","Lifh","Mid Rim"
"91a9f7fc-9cec-4fb8-b9fd-9748cf494deb","Artesia","Hangshan","Expansion Region"
"d23ed705-e2b4-4e2b-9c95-0559ffe8ed22","Arthon","Ottega","Mid Rim"
"27a140e9-95e5-4ff4-80e2-a60f19edee55","Arthuria","Merthian","Expansion Region"
"82317caf-fc90-4cfe-b47d-4a14a5e38196","Artiod Minor","Morellian CW","Wild Space"
"0bd03961-b276-423b-8ac1-2f8549cd67b3","Artom","Nuon e Safyd","Expansion Region"
"10bb1b25-9945-45e5-b40c-c3c4d583106b","Artorias","Myto","Outer Rim"
"24d21c10-85ca-4c48-b245-2df3ab3db632","Artus Prime","Kwymar","Outer Rim"
"f38035d0-abb9-45bc-9b3b-483f0077ac6e","Aruza","","Expansion Region"
"f65d599f-9ce9-4ebe-a23c-eddc828f99a2","Arvaka Prime","","Inner Rim"
"1beb5946-4888-4313-bffe-e0f4f56d10eb","Arvala","Sevetta","Outer Rim"
"b755063a-53fc-472a-9398-87990cc98ec8","Arveesh Station","Eclorar","Mid Rim"
"29a87d2e-26e4-4ae9-9124-a900caa097d7","Arvina","Quiberon","Outer Rim"
"2a00e2aa-7048-4008-a996-dbae20e9f427","Arzid","Calaron","Outer Rim"
"a7c6d932-b8c8-4ce7-ab56-1e66fa1f27cf","Asamin","Strabin","Mid Rim"
"d28d89ee-2769-4a29-be5c-945c42654556","Asation","Veragi (Gree Enclave)","Outer Rim"
"41daf829-a48f-4896-8625-701b6dc515b9","Ash Moon 1","Jubilar (Kartovian)","Outer Rim"
"49210437-ea46-46e3-ade0-a4986594a12f","Ashas Ree","Esstran","Outer Rim"
"e2efc6b8-0faa-492a-a5aa-aacdf7679d06","Ashas Rine","Mortex","Outer Rim"
"3cc01a46-1ee0-43a2-9850-89cbfdff0e79","Ashash","Zarracina","Expansion Region"
"31e40c36-837d-4ca5-b09a-65288561850d","Asher","Sprizen","Outer Rim"
"7c245ae0-b142-428d-986e-e485bfec95d0","Ashkas-kov","Shelsha","Colonies"
"51cb55aa-b205-4c3c-9f8e-9a88fb1114f1","Ashteri's Cloud","Kessel","Outer Rim"
"55f9120c-f5b7-4020-b102-880b48c49f74","Askaj","Cegul","Outer Rim"
"a477be31-0ddb-40e0-bcd2-2dec5d51e733","Askaria","Askarian","Expansion Region"
"bf48f291-7817-472f-b55d-a65b540d3a84","Askkto-Fen","","Wild Space"
"8f9a509c-9285-4bf4-bb82-b3ea7906a0df","Asmall","Ara Dyelle","Inner Rim"
"c6f6d97a-0e9f-4402-b07f-ad550284979b","Asmeru","Senex","Mid Rim"
"580ede21-2dcb-4702-9c17-10a278e672bc","Asog","Esstran","Outer Rim"
"7f376d34-f7e6-4a73-9457-1501ff86d509","Asran","Brak","Expansion Region"
"8167b9a1-3c3f-4757-892c-8e47ad2ab100","Asrat","","Inner Rim"
"f3b30314-7288-43e2-bcab-6e48e20737d8","Ast Kikorie","Zuma (Moddell)","Outer Rim"
"93d5f09f-9909-4f58-84c3-5784876b7f51","Asteph'skaff","","Wild Space"
"ca133e18-45cc-4102-bb2c-ec8f773f7187","Asterios","Narrant","Mid Rim"
"be74fbe8-7085-468e-b5c1-ab1e2dfe921f","Asturias","Epsi Collective","Expansion Region"
"bcb434f0-9a03-4841-8d69-85809a2fe4a0","Asuin","","Hutt Space"
"ac5173b0-5628-4d26-baa6-e6500fe88c8a","Asusto","Gordian Reach","Outer Rim"
"e5c48ee4-a7e9-492c-b4a4-db32a9df9e44","Asyrphus","Perkell","Mid Rim"
"61b41b2f-76f5-4617-8c7f-de8bc27d95eb","At Attin","Quelii","Outer Rim"
"318eed52-8e7c-4fcb-b69e-7a1dc7c06527","Atanu","Alderath","Mid Rim"
"28e3f281-1f3e-49fe-9bff-d0c50a15542e","Atapap","","Inner Rim"
"fb9a39c7-55cd-4110-8e78-905bdd01115f","Atchorb","Corporate Sector","Outer Rim"
"da25f8b0-6dbc-46de-b5a5-01e5a0dabca3","Athallia","Athallia","Expansion Region"
"e57430fd-4a43-4803-a56e-0610bee316e8","Athamar","Hewett","Mid Rim"
"575bee1e-3573-4ad4-b715-f613c4f10254","Ather","Atravis","Outer Rim"
"6c387834-c40f-43bf-a1b6-7265deb4a030","Athio","Mayagil","Outer Rim"
"f63c48bc-df04-4e5c-95f0-7a85be7ca21a","Athiss","Esstran","Outer Rim"
"20de1f19-0e24-44d5-8edf-b9cf221d39fd","Athus Klee","Kalamith","Outer Rim"
"c3b434c5-bd02-404d-8803-20f9c5b95639","Atoa","Ghost Nebula","Expansion Region"
"c00889f5-689a-4c79-a0bc-b0b84e227194","Atollon","Lothal","Outer Rim"
"d59cd20c-3fc5-47f6-9d43-c2ef69bb895d","Ator","","Core Worlds"
"4b464371-4c9b-47e9-842d-6076953238e3","Atorra","Gordian Reach","Outer Rim"
"c6be1edc-8075-41ad-8b99-da05502a4c3f","Atraken","Rolion","Outer Rim"
"08aaeed1-2beb-415c-86bf-7f47dbf7fdc6","Atrakus","Mikaster","Expansion Region"
"6c8b0907-d8d3-4f87-b864-f685c617a725","Atravis","Atravis","Outer Rim"
"f921062d-1cc9-405c-a778-ba14a2c13104","Atrig","","Outer Rim"
"f79d17a9-fbc0-4db9-bfce-4da27736db60","Atrisi","Atrisian Commonwealth","Core Worlds"
"d82da22e-e830-4844-abd4-4e352511b8e7","Atron","Senex","Mid Rim"
"6b9166f7-96b6-441f-b7c4-c2182326673d","Attahox","Hocatar","Expansion Region"
"7b0dfbc3-0223-42cb-a47d-bb655e0697e3","Atterol","Atravis","Outer Rim"
"15f9266f-d931-433b-9e20-c9f4732bed5d","Atterra","Kanz","Outer Rim"
"3eab735a-17f4-4354-9db2-96b092cb2a43","Aturi Cluster","Hook Nebula","Outer Rim"
"a4f5e8f7-4202-4e47-a0c9-243e1cdddc98","Atzerri","","Inner Rim"
"4a61e886-b66e-4f3d-b9ca-fd44098f8f49","Aur","","Colonies"
"008b7358-c48d-47e6-a2cd-3e8da859625c","Auratera","Vorzyd","Outer Rim"
"93085af6-1dd6-48ac-9e39-db89bf453cc2","Aurea","Corellian","Core Worlds"
"a82faf91-97ff-4c6b-a2cc-c0934a72d166","Auril","Auril","Outer Rim"
"4eaffe60-cfa2-44a0-904f-a813633a815c","Aurimaus","","Wild Space"
"7e81a8e3-073e-4070-abb4-e3497f48499c","Austan","Arkanis","Outer Rim"
"a6204762-a661-4751-8ad0-cd539a0ff5c0","Avedot","","Colonies"
"950e56ab-f8f3-4da4-851d-281bd79d3b41","Avenel","","Inner Rim"
"51c1fd99-fcbc-429c-bf5c-ae28f8d135ce","Avenelle","Lantillian","Mid Rim"
"75e06d2f-0ef6-423b-a510-0d6a2dc74acb","Averam","Seswenna","Outer Rim"
"ed9be6e7-278f-439d-a5fe-05896258f35e","Averill","Teraab","Mid Rim"
"eabc1b76-8bd4-490c-ad13-4dfa019f51c3","Avernio","","Unknown Regions"
"3b1249c3-82e3-4bd6-aa20-0640bfc00032","Avery","Belderone","Outer Rim"
"4e8d1b78-96f1-45b2-af76-2b001293212f","Avidich","Chiss Space","Unknown Regions"
"bd98601c-8225-4a53-9e67-185a0af0ac59","Aviles Prime","Hythrope","Expansion Region"
"6edef50d-79b3-49ce-9ea4-ccf78b5e7355","Awalia","Raioballo","Outer Rim"
"e8e90d0d-e273-4c2a-9b59-bb61f3f42caf","AX-456","Barma","Colonies"
"a79bc707-12c6-457c-82bb-2e2ad3981ac4","Axion","Axion","Expansion Region"
"0d212d1e-1c89-4c16-93a2-f441ee1d923f","Axtria","","Core Worlds"
"ab29fe9d-72be-4387-93ca-27d004ec966a","Axum","Azure","Core Worlds"
"8310c46e-a617-43c1-bed2-a98e9cfe5548","Axxila","D'Astan","Outer Rim"
"fa4a218f-2987-4eb5-91d7-93660fa9387e","Aybaria","Steniplis","Outer Rim"
"170b2c58-ff7e-45dd-b497-26bb9f23d7ae","Ayceezee","Kanz","Outer Rim"
"b9abd612-6b46-43ab-8526-282caa19b140","Aylayl","","Hutt Space"
"9f1b7251-8382-47e2-a7c9-db49140a5d20","Aynaboni","","Outer Rim"
"5e4285aa-1cd0-4859-8481-3c668335d6bf","Azbrian","","Core Worlds"
"6bc83b3c-2aa2-43a3-9d26-6d3ab58b6297","Azna","Demetras","Outer Rim"
"d1ccd8f8-5f8c-4156-a03d-46e9218aa85c","Aztubek","Javin","Outer Rim"
"afd9207d-cec4-470c-a229-805085482db3","Azum","Itopol","Expansion Region"
"b8011536-bb0f-457b-b29d-1011d7ed7611","Azura","Oricho","Outer Rim"
"e9665990-5856-4eb8-aef5-0beb73fd7b46","Azurbani","Kiffu","Inner Rim"
"a898bd7e-b18d-4834-bbc7-5f24578521d9","Azure","Truum","Mid Rim"
"983fad13-bdf7-4159-80af-409c75df05a5","Azzameen Station","Garis","Outer Rim"
"e1d475a1-5bc5-4e1d-a939-320266906e48","Baarstal","Sanbra","Outer Rim"
"b45a1125-2b16-41c7-a131-1c1c4fc2f258","Babali","Corva","Outer Rim"
"820f86ba-f1f0-4328-9130-a31d77b4d1ba","Babbadod","","Inner Rim"
"ade05065-11d4-46c0-a07f-69fc447abec7","Bacia","","Inner Rim"
"8d031aae-6550-46e7-86ec-f1cef8098192","Bacrana","Brak","Expansion Region"
"286d1980-cf7c-4a52-8edb-c67ac290bc22","Bactriasa","","Inner Rim"
"32d2afae-1bcd-4d5c-aa1b-8d6c21baba44","Badfellow Station","","Core Worlds"
"65923225-8057-492d-b61d-eb2a8d253e05","Badtibira","","Core Worlds"
"0e88af94-6a7f-40b2-bc70-886489758d15","Baes Logia","Quence","Outer Rim"
"283f3954-ef7c-49c7-b440-57b84872d2b0","Baffia","","Deep Core"
"e8b78c6e-8a1c-4620-96d8-ed5ed1841cc8","Baffop","Tamarin","Outer Rim"
"b7cd83ac-169d-4b85-9adf-ca072f83e430","Bahalian","Astal","Outer Rim"
"f8e1339f-2ddb-4692-bd53-f0806763fe7d","Bahlah","Thesme","Outer Rim"
"a6b90659-d111-4b54-9a45-7ae55e73c3cf","Bajic","Bajic","Outer Rim"
"5d2ce09b-51bb-4543-aa74-914a3607da35","Bakisian Drift","Tragan Cluster","Outer Rim"
"abc0f311-ae59-4b5b-b89c-f2380fba6e0b","Bakkah","Thrasybule","Outer Rim"
"4a30e1c7-5feb-44a6-8533-d8d0f090f531","Baklek","","Inner Rim"
"498d1971-c526-4011-a15a-53db8f1916ae","Bakura","","Wild Space"
"bf28c3fd-5658-45c6-864e-53e4c0ba60ec","Balaidas","","Colonies"
"481cd281-6554-4737-935f-1735d1c67b9b","Balamak","Taldot","Mid Rim"
"19170e94-1d77-433a-a1f0-949a077054a9","Balanor","Noonian","Outer Rim"
"d2642567-8877-4087-85f0-e9c1692eb183","Baldavia","Hapes Cluster","Inner Rim"
"384b98aa-3d7d-42fe-8d9a-42602712b933","Bal'demnic","Auril","Outer Rim"
"abfbf914-e9b1-4602-b2e3-1af9425608b2","Baldur","Nojic","Expansion Region"
"59456509-8709-4e08-a7e7-5bb4ea752451","Balfron","Dolomar","Core Worlds"
"7a583216-99f6-4a94-a189-bc58a9d48938","Balis-Baurgh","Sombure","Mid Rim"
"910c52d4-03ee-46fb-9070-fd0026c9089f","Balith","","Inner Rim"
"a0205962-0820-4720-9de1-bfe7693b53be","Balmorra","","Colonies"
"c81ac962-ec21-4ff4-a1ac-03d1a624fc7c","Balnab","Bright Jewel","Mid Rim"
"12176e86-7486-40e9-ae88-1741ae45f610","Balosar","","Core Worlds"
"950fc55a-7503-4ed7-a0d9-318e57af4ae7","Balowa","Daalang","Mid Rim"
"5127d1c5-b4ed-4b75-a992-947abbd67a39","Baltimn","Chorlian","Outer Rim"
"a594634c-4897-49b1-a3b1-e10e6265a9f0","Baltizaar","Corthenia","Mid Rim"
"421478f5-8c50-416b-a340-7adc3f314a79","Baltro","Onatos","Mid Rim"
"89656aa0-2a6a-403c-996e-986c79500870","Bamasia","","Inner Rim"
"7e68f12d-c220-4407-a63a-9c67c1712ecf","Bamayar","Maldrood","Mid Rim"
"ecd6109e-f642-4858-969e-2da4eaf96286","Bampa'k","Prefsbelt","Outer Rim"
"2f99d6f1-3e43-4dcb-9ece-e22630348c6a","Banas","Sanbra","Outer Rim"
"c68d3c9c-af23-4b09-82ab-5de705e891bd","Banasthau","","Inner Rim"
"c229e11a-4617-4c99-9a24-31772e2fbe5e","Bancar","Rayter","Outer Rim"
"866a7eb8-7f24-43ad-a477-374f9428741e","Banchii","Jjannex","Outer Rim"
"7eb69d72-75bc-45ea-90c4-ce5427ca520e","Bandomeer","Meerian","Outer Rim"
"fe3b1fb7-b5dd-4623-b9b5-b19125d25328","Bandonia","","Core Worlds"
"912bf912-0f41-4500-9316-1929233b459b","Bannistar Station","Hevvrol","Mid Rim"
"c539e0a7-1638-46de-af27-525e34331523","Ban-Satir","Corporate Sector","Outer Rim"
"090658e5-527e-4fa4-9f57-6dec4277dc31","Bantu","Emmo","Core Worlds"
"158814dd-1a89-457c-b0bc-560a7bb81785","Banvhar Station","Kriz","Outer Rim"
"31164104-b895-45a1-967b-598f83561697","Bar Neth","Albarrio","Outer Rim"
"7d7d3442-ecdb-45da-98db-fc1b7a00ba72","Baraan-Fa","Grumani","Outer Rim"
"f37d619a-2716-411e-b5b2-678c9a1999cb","Barab","Albanin","Outer Rim"
"42d93be6-5296-4e04-8d1a-e81e417aef35","Barabaras","","Mid Rim"
"59f762fe-2b05-4e0c-b984-96eb0d3a163b","Barabesh","","Mid Rim"
"cd4b74a5-5a43-46c6-aab3-29ce563b3e43","Baraboo","","Core Worlds"
"8c6b4ec1-d13b-43fa-b63b-dd0c8bff0617","Baradas","","Colonies"
"cc0a031a-b041-48f8-aa97-fb140b007f18","Baralou","Varada","Outer Rim"
"6d5fd6b8-ec99-4cb9-a045-3a79e28b845d","Baramorra","Carrion","Outer Rim"
"7e299f70-8e8e-4265-8219-12e4ac13ca00","Barancar","Cronese Mandate","Outer Rim"
"3c3f6b58-0d55-46d6-a159-93f1a44930bc","Barbadel","","Core Worlds"
"666a43c6-7fc5-4518-b5d7-5db59d72cf80","Barbeen","","Deep Core"
"4c451e16-bb12-4a0d-8a3f-e99222602290","Barcaria","Sombure","Mid Rim"
"7c599a88-2a03-4b3f-9178-c7f847738174","Barcola","","Colonies"
"b0855cc4-b63a-4291-ac24-8377c62ab054","Bardelberan","Churnis","Mid Rim"
"bc7f698b-407c-4cd2-86f4-5c5bc9d55d36","Bardotta","Shasos","Colonies"
"f789bbf8-3e98-40b0-99f4-5ed9f6e1a7e5","Bardram Scoft","","Unknown Regions"
"d1ecffba-0178-47b8-a73a-576fe27ffc94","Barenth","Drannik","Expansion Region"
"e670b277-9c16-47ea-88fc-0faf47bb0fa2","Barison","Gordian Reach","Outer Rim"
"b7cdf0d1-60b6-4ca2-a7f7-b4949770c559","Barkhesh","Seitia","Outer Rim"
"d1ba3524-0b07-4fd0-b52f-9a172aed0e3e","Bar'leth","","Core Worlds"
"4aab1bc9-3ae8-4909-962d-8eb12a633104","Barlok","Marcol","Inner Rim"
"51fd20d1-54cb-4178-becf-e297e9a66d30","Barnaba","Tapani","Colonies"
"00181493-3e9f-4147-9dce-8186e00f602b","Barnahof","Yminis","Outer Rim"
"4760d62e-314b-46a9-96a0-0b958990dd2b","Baroli","Baroli","Expansion Region"
"f2b8a9b0-33c7-49bf-be2e-1d62beb5bcf1","Baroonda","Calaron","Outer Rim"
"d37b127d-e19b-40d2-8205-a8d5bb855c2f","Baros","Lothal","Outer Rim"
"acd81cf4-7df3-451d-8cea-e14cc9fbebfc","Barpine","Weneen","Outer Rim"
"8d182179-8432-4cf4-bbb9-5cf41bfe533e","Barraken","Varada","Outer Rim"
"7e20f8c8-8287-48d0-9ea2-f50229ec8c28","Bars Barka","Barsa","Mid Rim"
"9221c218-0812-4c7b-a4c1-062411d1cb89","Barseg","Allied Tion","Outer Rim"
"b784c7b0-3c4b-4fe5-9401-b91b02ea8c5f","Bartokan","Tamarin","Outer Rim"
"46abbfed-8909-4ef9-8b23-7e185cbd9cdb","Barton","Colundra","Outer Rim"
"7cfc113c-017b-48be-8430-ebf052f32fcb","Barundi","Thanium","Outer Rim"
"f9891bec-0e4d-48e3-84e4-93e3296e5351","Basan","Churba","Mid Rim"
"7af0027a-1db0-434d-873b-8814c165e54b","Basarais","Kossa","Expansion Region"
"8293639b-e70a-4933-a0d8-71aa75ded0e7","Basath","","Colonies"
"c72f383e-f488-4163-bd51-006ddae72c75","Basilisk","","Core Worlds"
"6a93c150-0f8c-4c4d-a177-79df431721ad","Baskarn","Noonian","Outer Rim"
"03c1d9df-18af-4018-aa2d-f77a04290afa","Baskron","Trax","Mid Rim"
"46998913-2750-40b3-8a05-70a16c25f9c0","Bassadro","","Colonies"
"781b9dc5-db28-4fd5-af90-609c7ca468ff","Bassel","","Inner Rim"
"98d30f60-701d-41f3-a7cc-4985d8c2ec71","Basta Core","Wyl","Outer Rim"
"b111dfc7-5bb2-45d6-ae49-d77b39fb9ce2","Bastatha","","Inner Rim"
"74b90b4c-bdbb-4cfb-a84b-738afdb44f8b","Basteel","Corva","Outer Rim"
"7ec89e6f-c8af-4244-9605-a0da4decc366","Bastion","Braxant","Outer Rim"
"4b3e2f8d-b921-46b4-b401-3ec354a2d146","Bastooine","Graador","Mid Rim"
"98bfe7e0-dc24-45e5-9461-ae2b3b65cf0c","Bathoris","","Inner Rim"
"32d098de-2dbf-4ba7-8a24-1f849ffe5400","Batonn","Ash Worlds (Batonn)","Outer Rim"
"77bedd5a-2a54-4446-83b3-ba274f4dda7b","Bator Bai","Senex","Mid Rim"
"7fbbce6b-2aaf-4efc-b1a7-5057cabf26a7","Batorine","","Colonies"
"a804e0af-22a4-4202-9b0a-0fd2b25bdc20","Batravia","Serathrace","Expansion Region"
"46796046-46d1-41fe-b4ca-2210c7f7b5fe","Batuu","Trilon","Outer Rim"
"65d32ae9-fca8-4464-ad42-af79e08873b8","Batuv","Askarian","Expansion Region"
"27f10a41-738f-468f-b1b6-39e207027680","Baummu","Shadola","Outer Rim"
"e172db09-18ad-4733-b3e5-ed13260a1f27","Bavana","",""
"af6937f3-4e2a-4234-8215-de1ed3851a0c","Bavva","Javin (Anoat)","Outer Rim"
"b42a5f1f-c216-49cd-a755-c3d828f1e274","Baylagon","","Core Worlds"
"d0c5f738-333b-4725-849d-78959ea9127b","Baylin Cluster","Trans-Nebular","Mid Rim"
"662128c3-52c3-421a-af90-1177ff10bc10","Bayora","Extorin","Expansion Region"
"f19395ba-2a1e-431d-80a1-1cee757e717d","Bazaar","Halthor","Outer Rim"
"b551d1e7-3b4e-4a36-806a-3fc3b37f4b51","Bazarre","Cademimu","Outer Rim"
"42aade7f-9eac-4d43-9ec8-21f34c03bb1d","Beauchen","Vensori","Mid Rim"
"5bd6b8fb-4f81-4a15-bcbe-64c6b3cd8748","Beckoning Call Starr","","Inner Rim"
"c08ec404-ef4e-408d-8def-47fd968513e7","Bedlam","Thusa","Mid Rim"
"3b45866c-02c0-4a1f-843a-ae61d98c868d","Bedlam Pulsar","Thusa","Mid Rim"
"c83ef095-bc46-4296-bd2d-9598e8416a1f","Beetle Nebula","Bon'nyuw-Luq","Outer Rim"
"025bd8dd-03b6-4e18-a0c8-b5f58a52fdd2","Begali","","Inner Rim"
"f63b9138-577c-40b6-8484-3f679555e28b","Begamor","Lahara","Outer Rim"
"d2b9f466-be73-4b80-bd97-b6f785ac2e23","Begeren","Esstran","Outer Rim"
"e92d7461-dab0-472b-b491-2e1ab5123444","Beheboth","Sanbra","Outer Rim"
"30c18dab-2d42-4365-8291-210b2a6f85bb","Beixander","","Mid Rim"
"65108378-e166-45e3-b157-16d789291c63","Belasco","Belasco","Expansion Region"
"4342514f-5c55-44b0-9037-47abda06cc25","Belassar","Sarla","Expansion Region"
"c7a41caf-c0f5-4fca-be43-8a50a8fb93ac","Belat","Vilonis","Mid Rim"
"5cf93afe-675b-4097-8c12-a99b6c2378d4","Belazura","","Colonies"
"457cca97-3238-4971-8d50-514a1f362aa0","Belderone","Belderone","Outer Rim"
"5193e519-f74a-4cea-b037-0babf427fb72","Beledeen","","Colonies"
"2900da0a-1fce-45fc-80cc-e26ae932798a","Belgaroth","","Core Worlds"
"9f7e40d1-7af4-4306-aaf8-bfd228761840","Belial","Sanbra","Outer Rim"
"4e1fcb84-4924-4238-87f8-792ec3c1c538","Belkadan","Dalonbian","Outer Rim"
"061d330d-99e8-4d68-98b4-5e610c0d3cd0","Belladoon","Myto","Outer Rim"
"1da0a57a-6047-49ef-aefe-ac52c50205ae","Bellassa","","Core Worlds"
"60ad142c-cda0-4b68-8aaa-6a1c98f6fadd","Bellis","Demetras","Outer Rim"
"624de7d1-ec0f-4d7f-af6c-edb4247eddd7","Belloria","Seswenna","Outer Rim"
"88ab348e-abd1-4232-a0ed-3d3a8de73413","Belnar","Belnar","Colonies"
"62edb304-a482-41d9-b14f-efb1a361a3dd","Belovia","Ombakond","Expansion Region"
"69bffe27-44fd-4595-9ec4-848626c8a528","Belsavis","Bozhnee","Outer Rim"
"628db119-3f0a-42e7-9216-077e48b60550","Belshar Othacuu","Belshar","Mid Rim"
"7219013a-d401-4956-b68e-f3805482cdf7","Belsmuth","Belsmuth","Outer Rim"
"262fb631-58a1-445f-a259-92256c96e8f1","Belthu","Demetras","Outer Rim"
"e3f48de6-f711-4624-981f-acd8c20763d2","Beltire","Narrant","Mid Rim"
"075ad5a4-cd1c-4644-acdf-284b2eb34772","Beltrix","","Inner Rim"
"a01fe753-cfe4-4dd7-8166-8e93d57bd5d8","Belukat","Corpheli","Expansion Region"
"627944f8-429c-497a-9f41-c24788b7e5f0","Belvaria","Corweillian","Mid Rim"
"a180a501-6445-4da7-9033-55c78324ebfb","Benath","","Wild Space"
"ed635fbb-578f-42a3-bb37-aa0c53ef4a87","Bendeluum","Javin (Anoat)","Outer Rim"
"d2404e03-a422-40fb-b88f-c3a280e21de2","Bendii","Seitia","Outer Rim"
"a0bbab11-d878-4bd8-8687-1007533b26cf","Bendone","Bosph","Outer Rim"
"1829ad48-9cae-41ed-8a38-9991cb7435f6","Benetage","Thanium","Outer Rim"
"41eb1d45-b562-4a0c-afc6-e73b297749ff","Bengat","","Inner Rim"
"7ab9250d-3b9c-4365-9274-3fe19c362f4a","Bengely","Tamarin","Outer Rim"
"9df87e2d-66df-447b-a5bf-66ee884db367","Benglor","Onatos","Mid Rim"
"55c26d34-7896-4932-92e5-5daf056d6742","Benja-Rihn","Sevastol","Mid Rim"
"d0557fe1-3dc8-49f8-8e62-6787b947cbe0","Benkal","","Wild Space"
"fd7aca8f-5c53-4462-9ab8-da52309a7052","Bentora","Samix","Outer Rim"
"c84cd327-8251-440d-aa6f-64f38df24497","Benwabula","Shadola","Outer Rim"
"c5c9ab25-d717-4178-afeb-e2b342a83def","Ber de Val","","Colonies"
"3cce4a9a-638d-4948-ab1a-ba82f1cc0e86","Berason","Eclorar","Mid Rim"
"fa85a9cf-f4b8-4a36-beaf-9b25561e8426","Berchest","Anthos","Inner Rim"
"93b59971-db6e-4db8-9e17-4ef6a2007ce8","Berea","Elrood","Outer Rim"
"791772e4-ea5f-4522-94ae-7bc58055a806","Beris","Fei Hu","Mid Rim"
"62eebb63-97a7-412d-97c5-4a9bd62f39e7","Bernilla","","Inner Rim"
"1c0b9577-fff3-4949-9089-6605baf362e2","Beroq","Baroli","Expansion Region"
"ae8b4860-3f70-45d8-8d48-bb9191b49847","Berri","","Inner Rim"
"0c39fa24-fcec-4f2d-a1de-38e97f6b478f","Berrol's Donn","Kriz","Outer Rim"
"77d1b544-3bf0-4a51-85f9-faa16fb9165c","Berrun","","Colonies"
"9f538372-755b-4f39-ae79-2f137e5cab1f","Berullia","Quence","Outer Rim"
"4d4970d6-7b34-421a-9bbe-0b5c51af4437","Berzite","","Wild Space"
"24f287f2-d6b8-485e-ac5b-d6d8d5260bee","Bes","Airam","Outer Rim"
"b952b07e-158b-4569-85e1-b5b48a7f3f80","Besberra","Cegul","Outer Rim"
"74eaa80c-679f-4cb5-9a5e-69ff15260e26","Bescane","Obtrexta","Outer Rim"
"4e56bb7f-9757-459b-9415-5affa672f764","Besero","","Deep Core"
"76a365a3-cf31-4aa5-978c-326adf626ad7","Beshka","Aparo","Outer Rim"
"c8193749-3ad2-4812-b20c-dc22c7c9d291","Beshqek","Deep Core Security Zone","Deep Core"
